THE,THE
the,the
Lord,Lord
and,and
by,by
humbling,humbling
themselues,themselves
before,before
the,the
Lord,Lord
in,in
fasting,fasting
and,and
prayer,prayer
to,to
appease,appease
his,his
anger,anger
and,and
to,to
preuent,prevent
his,his
judgements,judgements
The,The
people,people
of,of
Israel,Israel
when,when
many,many
of,of
them,them
had,had
sinned,sinned
by,by
idolatrie,idolatry
and,and
by,by
reason,reason
of,of
their,their
sinne,sin
stood,stood
in,in
feare,fear
of,of
the,the
Philistims,Philistims
the,the
Prophet,Prophet
Samuell,Samuel
assembleth,assembleth
them,them
together,together
to,to
Mizpeh,Mizpeh
where,where
they,they
solemnized,solemnized
a,a
fast,fast
and,and
pouring,pouring
forth,forth
water,water
before,before
the,the
Lord,Lord
acknowledged,acknowledged
and,and
bewayled,bewailed
their,their
sinne,sin
Likewise,Likewise
when,when
many,many
of,of
the,the
Iewes,jews
who,who
were,were
returned,returned
from,from
captiuitie,captivity
had,had
mingled,mingled
themselues,themselves
in,in
mariage,marriage
with,with
the,the
heathen,heathen
people,people
of,of
the,the
land,land
contrary,contrary
to,to
the,the
commaundement,commandment
of,of
God,God
they,they
humbled,humbled
themselues,themselves
before,before
the,the
Lord,Lord
in,in
a,a
publicke,public
and,and
solemne,solemn
fast,fast
If,If
wee,we
therefore,therefore
would,would
auoid,avoid
the,the
judgements,judgements
of,of
God,God
as,as
they,they
did,did
wee,we
must,must
follow,follow
the,the
example,example
of,of
their,their
repentance,repentance
when,when
we,we
haue,have
not,not
beene,been
behind,behind
them,them
in,in
sinne,sin
Or,Or
publicke,public
iudgement,judgement
that,that
either,either
threatened,threatened
But,But
if,if
it,it
please,please
the,the
Lord,Lord
to,to
manifest,manifest
his,his
wrath,wrath
either,either
by,by
threatening,threatening
his,his
judgements,judgements
or,or
by,by
inflicting,inflicting
them,them
then,than
doth,doth
the,the
Lord,Lord
as,as
it,it
were,were
call,call
vs,us
to,to
this,this
exercise,exercise
Now,Now
the,the
Lord,Lord
threateneth,threateneth
his,his
judgements,judgements
first,first
by,by
his,his
Prophets,Prophets
and,and
ministers,ministers
as,as
by,by
Ionas,jonas
against,against
the,the
Niniuits,Niniuits
whereupon,whereupon
they,they
fasted,fasted
secondly,secondly
by,by
some,some
manifest,manifest
tokens,tokens
of,of
his,his
wrath,wrath
as,as
by,by
earthquakes,earthquakes
and,and
other,other
prodigious,prodigious
signes,signs
whereby,whereby
the,the
auncient,ancient
Romans,Romans
being,being
also,also
Gentiles,Gentiles
haue,have
beene,been
mooued,moved
to,to
proclaime,proclaim
publicke,public
fasts,fasts
thirdly,thirdly
by,by
giuing,giving
vs,us
notice,notice
of,of
some,some
imminent,imminent
danger,danger
as,as
when,when
we,we
heare,hear
of,of
an,an
open,open
inuasion,invasion
intended,intended
by,by
forraine,foreign
enemies,enemies
which,which
consideration,consideration
mooued,moved
Iosaphat,josaphat
to,to
proclaime,proclaim
a,a
fast,fast
or,or
vnderstand,understand
of,of
some,some
more,more
secret,secret
plot,plot
or,or
conspiracie,conspiracy
against,against
the,the
Church,Church
the,the
prince,prince
or,or
state,state
such,such
as,as
was,was
the,the
conspiracie,conspiracy
of,of
Haman,Haman
against,against
the,the
people,people
of,of
the,the
Iewes,jews
for,for
the,the
disappointing,disappointing
whereof,whereof
the,the
Iewes,jews
did,did
fast,fast
If,If
therfore,therefore
the,the
Lord,Lord
do,do
in,in
like,like
sort,sort
threaten,threaten
vs,us
as,as
it,it
were,were
shake,shake
his,his
rod,rod
ouer,over
vs,us
we,we
must,must
prepare,prepare
our selues,ourselves
to,to
meet,meet
our,our
God,God
and,and
to,to
turne,turn
vnto,unto
him,him
by,by
repentance,repentance
with,with
fasting,fasting
and,and
prayer,prayer
or,or
inflicted,inflicted
And,And
if,if
judgements,judgements
threatened,threatened
should,should
mooue,move
vs,us
to,to
fast,fast
how,how
much,much
more,more
are,are
wee,we
bound,bound
to,to
humble,humble
our selues,ourselves
vnder,under
the,the
mightie,mighty
hand,hand
of,of
God,God
when,when
it,it
is,is
vpon,upon
vs,us
scourging,scourging
and,and
afflicting,afflicting
vs,us
for,for
our,our
sinnes,sins
As,As
for,for
example,example
when,when
the,the
Lord,Lord
sendeth,sendeth
any,any
of,of
the,the
publicke,public
messengers,messengers
of,of
his,his
wrath,wrath
as,as
the,the
sword,sword
famine,famine
pestilence,pestilence
captiuitie,captivity
The,The
ten,ten
tribes,tribes
after,after
two,two
discomfitures,discomfitures
receiued,received
at,at
the,the
hands,hands
of,of
the,the
Benjamits,Benjamits
As,As
the,the
sword,sword
wherein,wherein
fortie,forty
thousand,thousand
of,of
them,them
were,were
slaine,slain
humbled,humbled
themselues,themselves
before,before
the,the
Lord,Lord
by,by
fasting,fasting
and,and
prayer,prayer
The,The
Prophet,Prophet
Ioel,joel
when,when
the,the
Lord,Lord
sent,sent
a,a
grieuous,grievous
famine,famine
vpon,upon
the,the
land,land
Famine,Famine
Ioel,joel
earnestly,earnestly
exhorted,exhorted
the,the
Iewes,jews
in,in
the,the
name,name
of,of
the,the
Lord,Lord
to,to
turne,turn
vnto,unto
him,him
with,with
all,all
their,their
heart,heart
with,with
fasting,fasting
with,with
weeping,weeping
and,and
mourning,mourning
Likewise,Likewise
for,for
the,the
time,time
of,of
pestilence,pestilence
as,as
well,well
as,as
of,of
famine,famine
Pestilence,Pestilence
Salomon,Solomon
giueth,giveth
direction,direction
that,that
men,men
should,should
humble,humble
themselues,themselves
before,before
the,the
Lord,Lord
Which,Which
course,course
his,his
father,father
Dauid,David
had,had
taken,taken
when,when
the,the
Lord,Lord
sent,sent
the,the
pestilence,pestilence
among,among
the,the
people,people
of,of
Israel,Israel
which,which
judgement,judgement
was,was
occasioned,occasioned
by,by
his,his
numbering,numbering
of,of
them,them
but,but
caused,caused
by,by
their,their
owne,own
sins,sins
Moses,Moses
also,also
when,when
the,the
plague,plague
was,was
begun,begun
among,among
the,the
people,people
of,of
Israel,Israel
for,for
their,their
murmuring,murmuring
he,he
commaundeth,commandeth
Aaron,Aaron
to,to
take,take
his,his
Censer,Censer
and,and
putting,putting
therein,therein
incense,incense
to,to
go,go
among,among
the,the
people,people
and,and
to,to
make,make
an,an
attonement,atonement
for,for
them,them
which,which
Aaron,Aaron
hauing,having
done,done
and,and
standing,standing
betwixt,betwixt
the,the
dead,dead
and,and
them,them
that,that
were,were
aliue,alive
the,the
plague,plague
ceased,ceased
Which,Which
doth,doth
teach,teach
vs,us
that,that
the,the
meanes,means
to,to
pacifie,pacify
the,the
wrath,wrath
of,of
God,God
and,and
to,to
remooue,remove
the,the
plague,plague
is,is
to,to
offer,offer
vp,up
our,our
heartie,hearty
prayers,prayers
vnto,unto
the,the
Lord,Lord
signified,signified
by,by
incense,incense
in,in
the,the
name,name
and,and
mediation,mediation
of,of
Christ,Christ
our,our
high,high
priest,priest
who,who
standing,standing
before,before
the,the
altar,altar
with,with
his,his
golden,golden
Censer,Censer
perfumeth,perfumeth
the,the
prayers,prayers
of,of
the,the
faithfull,faithful
with,with
the,the
odours,odours
of,of
his,his
owne,own
sacrifice,sacrifice
and,and
maketh,maketh
them,them
acceptable,acceptable
vnto,unto
God,God
And,And
for,for
the,the
better,better
humbling,humbling
of,of
our selues,ourselves
in,in
prayer,prayer
and,and
testifying,testifying
of,of
our,our
repentance,repentance
it,it
is,is
very,very
needfull,needful
that,that
as,as
in,in
all,all
other,other
publick,public
calamities,calamities
so,so
in,in
this,this
of,of
the,the
pestilence,pestilence
we,we
vndertake,undertake
this,this
exercise,exercise
of,of
fasting,fasting
Onely,Only
this,this
we,we
are,are
to,to
be,be
admonished,admonished
of,of
That,That
in,in
places,places
of,of
infection,infection
the,the
vtter,utter
abstinence,abstinence
from,from
food,food
is,is
not,not
so,so
precisely,precisely
to,to
be,be
vrged,urged
but,but
that,that
the,the
people,people
may,may
yea,yea
ought,ought
to,to
take,take
something,something
before,before
they,they
come,come
abroad,abroad
as,as
a,a
preseruatiue,preservative
against,against
infection,infection
Lastly,Lastly
for,for
the,the
time,time
of,of
captiuitie,captivity
Captiuitie,Captivity
we,we
haue,have
the,the
example,example
of,of
the,the
Iewes,jews
who,who
during,during
their,their
captiuitie,captivity
in,in
Babylon,Babylon
obserued,observed
foure,four
fasts,fasts
in,in
the,the
yeare,year
the,the
first,first
in,in
the,the
tenth,tenth
moneth,month
because,because
on,on
the,the
tenth,tenth
day,day
of,of
that,that
moneth,month
Nabuchadnezar,Nabuchadnezar
with,with
his,his
armies,armies
began,began
to,to
besiege,besiege
Ierusalem,jerusalem
the,the
second,second
in,in
the,the
fourth,fourth
moneth,month
because,because
on,on
the,the
ninth,ninth
day,day
of,of
that,that
moneth,month
king,king
Zedekiah,Zedekiah
and,and
the,the
men,men
of,of
warre,war
flying,flying
out,out
of,of
the,the
citie,city
of,of
Ierusalem,jerusalem
were,were
taken,taken
by,by
the,the
Chaldeans,Chaldeans
the,the
third,third
in,in
the,the
fift,fifth
moneth,month
because,because
on,on
the,the
tenth,tenth
day,day
of,of
that,that
moneth,month
the,the
temple,temple
was,was
ouerthrown,overthrown
and,and
the,the
citie,city
sacked,sacked
the,the
fourth,fourth
in,in
the,the
seuenth,seventh
moneth,month
because,because
therein,therein
Gedaliah,Gedaliah
together,together
with,with
the,the
Iewes,jews
and,and
Chaldeans,Chaldeans
who,who
were,were
at,at
Mispeh,Mispeh
were,were
slaine,slain
whereupon,whereupon
the,the
rest,rest
of,of
the,the
Iewes,jews
who,who
were,were
left,left
flying,flying
into,into
Aegypt,Egypt
for,for
feare,fear
of,of
the,the
Chaldees,Chaldees
there,there
was,was
an,an
vtter,utter
desolation,desolation
in,in
the,the
land,land
These,These
fasts,fasts
they,they
took,took
vpon,upon
them,them
to,to
obserue,observe
during,during
their,their
captiuitie,captivity
that,that
therein,therein
they,they
calling,calling
to,to
mind,mind
the,the
former,former
judgements,judgements
of,of
God,God
as,as
it,it
were,were
in,in
foure,four
degrees,degrees
for,for
their,their
sinnes,sins
they,they
might,might
the,the
better,better
be,be
humbled,humbled
to,to
implore,implore
the,the
mercie,mercy
of,of
God,God
for,for
the,the
time,time
to,to
come,come
But,But
when,when
as,as
these,these
fasts,fasts
by,by
long,long
custome,custom
grew,grew
ordinarie,ordinary
and,and
many,many
of,of
the,the
Iewes,jews
obserued,observed
them,them
for,for
custome,custom
rather,rather
than,than
conscience,conscience
insomuch,insomuch
that,that
they,they
thought,thought
this,this
custome,custom
was,was
to,to
be,be
obserued,observed
after,after
their,their
deliuerance,deliverance
from,from
captiuitie,captivity
the,the
cause,cause
of,of
their,their
mourning,mourning
and,and
consequently,consequently
of,of
their,their
fasting,fasting
being,being
taken,taken
away,away
and,and
accordingly,accordingly
mooued,moved
that,that
question,question
the,the
Lord,Lord
as,as
he,he
reprooueth,reproveth
their,their
former,former
hypocrisie,hypocrisy
in,in
resting,resting
in,in
the,the
outward,outward
fast,fast
without,without
repentance,repentance
so,so
he,he
promiseth,promiseth
them,them
for,for
the,the
time,time
to,to
come,come
that,that
if,if
they,they
would,would
truly,truly
repent,repent
and,and
walke,walk
in,in
the,the
obedience,obedience
of,of
his,his
wayes,ways
their,their
daies,days
of,of
fasting,fasting
and,and
mourning,mourning
should,should
be,be
turned,turned
into,into
daies,days
of,of
feasting,feasting
and,and
joy,joy
From,From
whence,whence
we,we
are,are
to,to
obserue,observe
that,that
if,if
we,we
according,according
to,to
the,the
examples,examples
of,of
the,the
faithfull,faithful
in,in
the,the
scriptures,scriptures
shall,shall
in,in
the,the
time,time
of,of
our,our
distresse,distress
turne,turn
vnto,unto
the,the
Lord,Lord
with,with
all,all
our,our
hearts,hearts
and,and
with,with
fasting,fasting
and,and
prayer,prayer
humble,humble
our selues,ourselves
before,before
him,him
the,the
Lord,Lord
will,will
take,take
away,away
the,the
cause,cause
of,of
our,our
mourning,mourning
and,and
turne,turn
our,our
fasts,fasts
into,into
feasts,feasts
The,The
which,which
I,I
speake,speak
not,not
as,as
though,though
this,this
exercise,exercise
had,had
been,been
altogether,altogether
neglected,neglected
among,among
vs,us
For,For
to,to
Gods,God's
glorie,glory
and,and
to,to
the,the
stopping,stopping
of,of
our,our
aduersaries,adversaries
mouths,mouths
the,the
Papists,Papists
who,who
know,know
not,not
what,what
the,the
true,true
exercise,exercise
of,of
fasting,fasting
meaneth,meaneth
it,it
is,is
to,to
be,be
acknowledged,acknowledged
that,that
howsoeuer,howsoever
we,we
haue,have
not,not
beene,been
so,so
frequent,frequent
in,in
this,this
exercise,exercise
as,as
were,were
to,to
be,be
wished,wished
yet,yet
notwithstanding,notwithstanding
vpon,upon
diuerse,diverse
publick,public
occasions,occasions
there,there
haue,have
beene,been
publick,public
fasts,fasts
obserued,observed
and,and
solemnized,solemnized
among,among
vs,us
with,with
good,good
and,and
happie,happy
successe,success
As,As
for,for
example,example
in,in
the,the
time,time
of,of
the,the
great,great
plague,plague
Anno,Anno
after,after
the,the
great,great
earthquake,earthquake
Anno,Anno
after,after
intelligence,intelligence
had,had
of,of
the,the
Spanish,Spanish
inuasion,invasion
Anno,Anno
in,in
the,the
time,time
of,of
the,the
famine,famine
Anno,Anno
and,and
and,and
now,now
of,of
late,late
in,in
this,this
time,time
of,of
the,the
pestilence,pestilence
Anno,Anno
Besides,Besides
the,the
priuat,private
and,and
secret,secret
fasting,fasting
of,of
the,the
faithfull,faithful
as,as
it,it
hath,hath
pleased,pleased
God,God
to,to
mooue,move
them,them
either,either
by,by
priuat,private
or,or
publicke,public
occasions,occasions
Who,Who
are,are
to,to
obserue,observe
the,the
publicke,public
fast,fast
The,The
third,third
thing,thing
to,to
be,be
obserued,observed
are,are
the,the
persons,persons
who,who
when,when
a,a
publicke,public
fast,fast
is,is
proclaimed,proclaimed
are,are
to,to
obserue,observe
it,it
The,The
Prophet,Prophet
Ioel,joel
Ioel,joel
besides,besides
those,those
of,of
yeares,years
appointeth,appointeth
that,that
the,the
children,children
euen,even
those,those
that,that
sucke,suck
the,the
breasts,breasts
should,should
be,be
assembled,assembled
to,to
the,the
fast,fast
And,And
the,the
Niniuits,Niniuits
proclamation,proclamation
for,for
obseruing,observing
the,the
fast,fast
was,was
extended,extended
not,not
onely,only
to,to
all,all
men,men
women,women
and,and
children,children
but,but
also,also
to,to
their,their
cattell,cattle
The,The
reason,reason
whereof,whereof
was,was
twofold,twofold
first,first
that,that
the,the
pitifull,pitiful
sight,sight
and,and
lamentable,lamentable
crie,cry
of,of
the,the
children,children
and,and
cattell,cattle
might,might
encrease,increase
their,their
sorrow,sorrow
and,and
secondly,secondly
that,that
they,they
might,might
be,be
brought,brought
to,to
a,a
deeper,deeper
sight,sight
and,and
more,more
serious,serious
acknowledgement,acknowledgement
of,of
the,the
heinousnesse,heinousness
of,of
their,their
sinne,sin
which,which
had,had
pulled,pulled
vpon,upon
them,them
such,such
an,an
vniuersall,universal
judgement,judgement
of,of
God,God
as,as
should,should
not,not
onely,only
afflict,afflict
themselues,themselves
but,but
also,also
extend,extend
to,to
the,the
very,very
infants,infants
yea,yea
and,and
to,to
the,the
bruit,bruit
beasts,beasts
But,But
this,this
practise,practice
is,is
to,to
bee,be
reckoned,reckoned
among,among
the,the
ceremonies,ceremonies
which,which
in,in
those,those
times,times
were,were
vsed,used
to,to
augment,augment
their,their
sorrow,sorrow
and,and
increase,increase
the,the
sence,sense
of,of
their,their
sinne,sin
and,and
is,is
no,no
more,more
to,to
be,be
imitated,imitated
of,of
vs,us
than,than
their,their
sitting,sitting
in,in
the,the
ashes,ashes
the,the
renting,renting
of,of
their,their
cloths,clothes
their,their
girding,girding
of,of
themselues,themselves
with,with
sackcloth,sackcloth
their,their
putting,putting
of,of
earth,earth
vpon,upon
their,their
heads,heads
and,and
such,such
like,like
among,among
vs,us
the,the
Lord,Lord
requireth,requireth
no,no
more,more
to,to
obserue,observe
the,the
outward,outward
fast,fast
than,than
such,such
as,as
by,by
reason,reason
of,of
their,their
vnderstanding,understanding
and,and
discretion,discretion
may,may
the,the
better,better
be,be
fitted,fitted
thereby,thereby
to,to
humble,humble
themselues,themselves
before,before
him,him
in,in
this,this
solemne,solemn
exercise,exercise
of,of
prayer,prayer
and,and
repentance,repentance
For,For
the,the
outward,outward
fast,fast
obserued,observed
as,as
it,it
is,is
ordinarily,ordinarily
among,among
the,the
Papists,Papists
without,without
any,any
exercise,exercise
of,of
religion,religion
concurring,concurring
therewith,therewith
is,is
nothing,nothing
worth,worth
But,But
to,to
all,all
those,those
that,that
are,are
come,come
to,to
yeares,years
of,of
discretion,discretion
and,and
are,are
exempted,exempted
by,by
some,some
present,present
necessitie,necessity
is,is
the,the
equitie,equity
of,of
that,that
law,law
to,to
be,be
extended,extended
Euerie,Every
person,person
that,that
humbleth,humbleth
not,not
himselfe,himself
on,on
the,the
Sabbath,Sabbath
of,of
humiliation,humiliation
shall,shall
euen,even
be,be
cut,cut
off,off
from,from
his,his
people,people
There,There
remaineth,remaineth
the,the
fourth,fourth
and,and
last,last
thing,thing
How,How
the,the
publicke,public
fast,fast
is,is
to,to
be,be
obserued,observed
how,how
the,the
publicke,public
fast,fast
is,is
to,to
be,be
obserued,observed
And,And
this,this
also,also
I,I
signified,signified
in,in
the,the
definition,definition
when,when
I,I
sayd,said
it,it
is,is
to,to
be,be
sanctified,sanctified
both,both
publickly,publicly
and,and
priuatly,privately
as,as
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
Where,Where
three,three
things,things
are,are
to,to
bee,be
noted,noted
for,for
first,first
when,when
as,as
I,I
say,say
it,it
is,is
to,to
be,be
obserued,observed
as,as
a,a
Sabbath,Sabbath
which,which
before,before
hath,hath
bene,been
proued,proved
we,we
are,are
to,to
vnderstand,understand
that,that
therein,therein
a,a
double,double
rest,rest
is,is
required,required
as,as
a,a
Sabbath,Sabbath
or,or
day,day
of,of
rest,rest
the,the
one,one
outward,outward
from,from
bodily,bodily
labours,labours
and,and
worldly,worldly
businesse,business
the,the
other,other
inward,inward
from,from
sinne,sin
And,And
contrariwise,chose
that,that
the,the
profanation,profanation
of,of
this,this
Sabbath,Sabbath
is,is
condemned,condemned
whether,whether
it,it
be,be
by,by
neglecting,neglecting
the,the
outward,outward
rest,rest
and,and
imploying,employing
the,the
time,time
in,in
bodily,bodily
labours,labours
and,and
worldly,worldly
affaires,affairs
or,or
else,else
by,by
abusing,abusing
our,our
rest,rest
either,either
to,to
idlenesse,idleness
or,or
to,to
vanitie,vanity
or,or
to,to
sinne,sin
To,To
idlenesse,idleness
when,when
men,men
resting,resting
in,in
the,the
outward,outward
rest,rest
imagining,imagining
that,that
nothing,nothing
else,else
is,is
required,required
at,at
their,their
hands,hands
do,do
nothing,nothing
and,and
by,by
doing,doing
nothing,nothing
they,they
do,do
euill,evil
as,as
appeareth,appeareth
by,by
the,the
disjunction,disjunction
included,included
in,in
that,that
question,question
of,of
our,our
Sauiour,Saviour
Christ,Christ
Luke,Luke
Is,Is
it,it
lawfull,lawful
on,on
the,the
Sabbath,Sabbath
dayes,days
to,to
do,do
good,good
or,or
to,to
do,do
euill,evil
Whereby,Whereby
our,our
Sauiour,Saviour
plainly,plainly
signifieth,signifieth
that,that
if,if
we,we
do,do
not,not
good,good
on,on
the,the
Sabbath,Sabbath
day,day
we,we
do,do
euill,evil
To,To
vanitie,vanity
when,when
as,as
men,men
giue,give
themselues,themselves
to,to
sports,sports
and,and
pastimes,pastimes
for,for
if,if
that,that
be,be
vnlawfull,unlawful
on,on
the,the
ordinarie,ordinary
Sabbath,Sabbath
much,much
more,more
is,is
it,it
vnseasonable,unseasonable
on,on
the,the
Sabbath,Sabbath
of,of
humiliation,humiliation
Lastly,Lastly
to,to
sinne,sin
for,for
if,if
the,the
workes,works
of,of
our,our
lawfull,lawful
callings,callings
be,be
forbidden,forbidden
on,on
the,the
Sabbath,Sabbath
much,much
more,more
the,the
workes,works
of,of
darknes,darkness
whereunto,whereunto
whosoeuer,whosoever
addicteth,addicteth
himselfe,himself
on,on
the,the
day,day
of,of
the,the
fast,fast
he,he
celebrateth,celebrateth
a,a
Sabbath,Sabbath
to,to
Sathan,Satan
and,and
not,not
vnto,unto
the,the
As,As
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
Againe,Again
whereas,whereas
I,I
said,said
it,it
is,is
to,to
be,be
obserued,observed
as,as
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
we,we
learne,learn
that,that
we,we
are,are
therein,therein
to,to
abstaine,abstain
not,not
onely,only
from,from
labours,labours
as,as
on,on
the,the
ordinarie,ordinary
Sabbath,Sabbath
but,but
also,also
from,from
food,food
from,from
exercise,exercise
of,of
sleepe,sleep
from,from
brauerie,bravery
in,in
apparell,apparel
and,and
from,from
all,all
worldly,worldly
delights,delights
To,To
be,be
sanctified,sanctified
both,both
publickly,publicly
Thirdly,Thirdly
whereas,whereas
I,I
add,add
that,that
it,it
is,is
to,to
bee,be
sanctified,sanctified
both,both
publickly,publicly
and,and
priuatly,privately
as,as
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
I,I
signifie,signify
that,that
not,not
onely,only
rest,rest
is,is
required,required
but,but
also,also
an,an
holy,holy
rest,rest
and,and
not,not
onely,only
the,the
outward,outward
fast,fast
but,but
much,much
more,more
the,the
spiritual,spiritual
exercise,exercise
of,of
prayer,prayer
and,and
repentance,repentance
And,And
that,that
this,this
sanctification,sanctification
of,of
the,the
day,day
of,of
the,the
fast,fast
which,which
standeth,standeth
in,in
vsing,using
the,the
meanes,means
of,of
sanctification,sanctification
is,is
partly,partly
publicke,public
and,and
partly,partly
priuat,private
The,The
publick,public
is,is
in,in
the,the
assembly,assembly
for,for
this,this
as,as
euerie,every
other,other
Sabbath,Sabbath
By,By
the,the
ministers,ministers
is,is
a,a
day,day
of,of
an,an
holy,holy
assembly,assembly
Here,Here
therefore,therefore
we,we
are,are
to,to
consider,consider
the,the
office,office
of,of
the,the
ministers,ministers
who,who
are,are
the,the
chiefe,chief
actors,actors
in,in
the,the
publicke,public
sanctification,sanctification
of,of
this,this
and,and
euerie,every
Sabbath,Sabbath
and,and
the,the
dutie,duty
of,of
the,the
people,people
The,The
office,office
of,of
the,the
minister,minister
is,is
noted,noted
in,in
generall,general
termes,terms
Acts,Acts
Acts,Acts
as,as
they,they
performed,performed
the,the
publicke,public
function,function
of,of
their,their
ministerie,ministery
vnto,unto
the,the
Lord,Lord
and,and
fasted,fasted
more,more
specially,specially
where,where
they,they
are,are
noted,noted
to,to
haue,have
read,read
and,and
preached,preached
the,the
word,word
of,of
God,God
as,as
before,before
and,and
that,that
foure,four
times,times
and,and
so,so
oft,oft
also,also
to,to
haue,have
called,called
vpon,upon
the,the
name,name
of,of
the,the
Lord-Likewise,Lord-Likewise
when,when
Ieremie,jeremy
being,being
shut,shut
vp,up
could,could
not,not
go,go
into,into
the,the
house,house
of,of
the,the
Lord,Lord
he,he
sendeth,sendeth
Barach,Barach
with,with
a,a
booke,book
written,written
from,from
his,his
mouth,mouth
wherein,wherein
were,were
specified,specified
the,the
judgements,judgements
of,of
God,God
threatned,threatened
against,against
the,the
Iewes,jews
that,that
he,he
reading,reading
it,it
in,in
the,the
audience,audience
of,of
the,the
people,people
vpon,upon
the,the
day,day
of,of
the,the
fast,fast
they,they
might,might
be,be
brought,brought
to,to
a,a
serious,serious
humbling,humbling
of,of
themselues,themselves
in,in
prayer,prayer
and,and
to,to
vnfained,unfeigned
repentance,repentance
The,The
dutie,duty
therefore,therefore
of,of
the,the
ministers,ministers
is,is
to,to
stirre,stir
vp,up
themselues,themselves
in,in
a,a
more,more
than,than
ordinarie,ordinary
measure,measure
of,of
zeale,zeal
to,to
discharge,discharge
their,their
ministerie,ministery
both,both
in,in
preaching,preaching
the,the
word,word
of,of
God,God
and,and
also,also
in,in
prayer,prayer
In,In
preaching,preaching
that,that
it,it
may,may
bee,be
through,through
the,the
blessing,blessing
of,of
God,God
a,a
powerfull,powerful
meanes,means
to,to
worke,work
in,in
the,the
people,people
those,those
things,things
which,which
in,in
this,this
spirituall,spiritual
exercise,exercise
are,are
required,required
humiliation,humiliation
prayer,prayer
with,with
feruencie,fervency
and,and
faith,faith
and,and
repentance,repentance
In,In
praying,praying
that,that
it,it
may,may
be,be
an,an
effectuall,effectual
meanes,means
in,in
and,and
through,through
the,the
mediation,mediation
of,of
Christ,Christ
our,our
Sauiour,Saviour
and,and
auaileable,available
with,with
the,the
Lord,Lord
for,for
the,the
remouing,removing
of,of
those,those
euils,evils
and,and
for,for
the,the
bestowing,bestowing
of,of
those,those
good,good
things,things
for,for
which,which
this,this
exercise,exercise
is,is
vndertaken,undertaken
The,The
dutie,duty
of,of
the,the
people,people
is,is
By,By
the,the
people,people
first,first
to,to
bee,be
present,present
at,at
publick,public
assembly,assembly
for,for
if,if
we,we
will,will
sanctifie,sanctify
a,a
Sabbath,Sabbath
vnto,unto
the,the
Lord,Lord
we,we
must,must
reuerence,reverence
his,his
sanctuarie,sanctuary
where,where
as,as
the,the
Lord,Lord
hath,hath
promised,promised
his,his
presence,presence
so,so
he,he
requireth,requireth
ours,ours
And,And
for,for
this,this
cause,cause
as,as
I,I
sayd,said
before,before
this,this
and,and
euerie,every
other,other
Sabbath,Sabbath
is,is
appointed,appointed
of,of
the,the
Lord,Lord
to,to
be,be
an,an
holy,holy
conuocation,convocation
We,We
must,must
therefore,therefore
take,take
heed,heed
that,that
we,we
absent,absent
not,not
our selues,ourselves
without,without
very,very
just,just
and,and
necessarie,necessary
occasion,occasion
lest,lest
we,we
may,may
seeme,seem
either,either
secretly,secretly
to,to
neglect,neglect
or,or
prophanely,profanely
to,to
contemne,contemn
the,the
presence,presence
of,of
Christ,Christ
the,the
gathering,gathering
together,together
of,of
the,the
Saints,Saints
the,the
publicke,public
worship,worship
and,and
seruice,service
of,of
God,God
the,the
call,call
of,of
the,the
holy,holy
Ghost,Ghost
the,the
meanes,means
of,of
our,our
saluation,salvation
the,the
publicke,public
occasion,occasion
of,of
the,the
fast,fast
as,as
though,though
neither,neither
the,the
publicke,public
judgement,judgement
nor,nor
the,the
common,common
good,good
did,did
concerne,concern
vs,us
But,But
it,it
is,is
to,to
little,little
purpose,purpose
to,to
be,be
present,present
in,in
the,the
publicke,public
assembly,assembly
vnlesse,unless
we,we
joyne,join
together,together
with,with
the,the
assembly,assembly
in,in
the,the
sincere,sincere
worship,worship
of,of
God,God
That,That
being,being
assembled,assembled
together,together
in,in
the,the
name,name
of,of
Christ,Christ
we,we
may,may
as,as
it,it
were,were
with,with
one,one
consent,consent
call,call
vpon,upon
God,God
and,and
heare,hear
his,his
word,word
praying,praying
with,with
humilitie,humility
in,in
respect,respect
of,of
our,our
own,own
vnworthinesse,unworthiness
with,with
reuerence,reverence
of,of
Gods,God's
majestie,majesty
in,in
sence,sense
of,of
our,our
wants,wants
with,with
sorrow,sorrow
for,for
our,our
sins,sins
with,with
earnest,earnest
desire,desire
to,to
haue,have
our,our
wants,wants
supplied,supplied
our,our
sins,sins
remitted,remitted
and,and
the,the
judgements,judgements
of,of
God,God
remoued,removed
with,with
faith,faith
assurance,assurance
to,to
find,find
help,help
to,to
obtaine,obtain
mercie,mercy
in,in
conuenient,convenient
time,time
with,with
promise,promise
purpose,purpose
to,to
amend,amend
our,our
liues,lives
that,that
in,in
sinceritie,sincerity
and,and
truth,truth
we,we
may,may
subscribe,subscribe
to,to
the,the
prayer,prayer
of,of
the,the
Church,Church
and,and
say,say
Amen,Amen
Hearing,Hearing
also,also
the,the
word,word
with,with
reuerence,reverence
with,with
attention,attention
with,with
faith,faith
with,with
desire,desire
to,to
profit,profit
with,with
purpose,purpose
to,to
practise,practise
with,with
submission,submission
to,to
euery,every
part,part
thereof,thereof
In,In
a,a
word,word
so,so
hearing,hearing
the,the
word,word
of,of
God,God
as,as
in,in
this,this
